,full,long,lat,order,hole,piece,group,fips,abbr,V2,State,Median_IBU,l_state
12286,West Virginia,1876074.037,-354725.8408,12474,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12287,West Virginia,1877833.149,-357161.5753,12475,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12288,West Virginia,1879582.437,-359582.7248,12476,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12289,West Virginia,1886444.583,-366274.4234,12477,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12290,West Virginia,1887321.892,-371664.6116,12478,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12291,West Virginia,1890392.103,-374516.7054,12479,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12292,West Virginia,1888155.339,-385835.3942,12480,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12293,West Virginia,1887295.304,-393132.836,12481,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12294,West Virginia,1886737.592,-397498.2425,12482,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12295,West Virginia,1886723.026,-397491.4285,12483,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12296,West Virginia,1866175.096,-387840.9016,12484,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12297,West Virginia,1866140.739,-387824.7276,12485,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12298,West Virginia,1866140.561,-387824.6438,12486,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12299,West Virginia,1850685.332,-380527.0931,12487,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12300,West Virginia,1846510.494,-378570.9716,12488,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12301,West Virginia,1834728.296,-373033.235,12489,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12302,West Virginia,1837105.932,-378980.7441,12490,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12303,West Virginia,1838355.143,-385098.7021,12491,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12304,West Virginia,1835391.623,-394797.5171,12492,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12305,West Virginia,1836186.396,-399074.6219,12493,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12306,West Virginia,1835609.038,-405117.3105,12494,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12307,West Virginia,1837612.806,-407915.2387,12495,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12308,West Virginia,1831709.985,-417590.0856,12496,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12309,West Virginia,1830680.086,-422021.181,12497,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12310,West Virginia,1829419.693,-427427.1093,12498,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12311,West Virginia,1825256.321,-431597.2921,12499,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12312,West Virginia,1821699.74,-439115.7646,12500,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12313,West Virginia,1814977.854,-444613.2806,12501,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12314,West Virginia,1812622.955,-452496.5648,12502,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12315,West Virginia,1810418.868,-460941.632,12503,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12316,West Virginia,1797570.388,-455398.9737,12504,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12317,West Virginia,1796658.864,-460429.7826,12505,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12318,West Virginia,1794784.427,-465218.1895,12506,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12319,West Virginia,1794082.806,-473639.7749,12507,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12320,West Virginia,1794474.506,-477073.2826,12508,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12321,West Virginia,1790725.4,-484169.0377,12509,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12322,West Virginia,1788831.236,-493748.0445,12510,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12323,West Virginia,1787819.933,-499560.8236,12511,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12324,West Virginia,1787699.741,-500250.0094,12512,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12325,West Virginia,1783642.334,-507944.3263,12513,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12326,West Virginia,1782453.984,-508016.8515,12514,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12327,West Virginia,1777274.615,-508330.6054,12515,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12328,West Virginia,1767578.763,-507347.1344,12516,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12329,West Virginia,1759590.796,-498307.0798,12517,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12330,West Virginia,1749684.912,-496399.3067,12518,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12331,West Virginia,1750053.135,-505601.4294,12519,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12332,West Virginia,1749405.52,-511197.9378,12520,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12333,West Virginia,1750343.185,-514685.0749,12521,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12334,West Virginia,1748455.808,-523769.2113,12522,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12335,West Virginia,1743684.863,-529896.5035,12523,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12336,West Virginia,1746101.392,-533971.3454,12524,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12337,West Virginia,1745454.922,-534827.708,12525,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12338,West Virginia,1741812.861,-539646.4639,12526,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12339,West Virginia,1737481.476,-546360.4013,12527,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12340,West Virginia,1737372.836,-554764.2725,12528,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12341,West Virginia,1736621.028,-560477.007,12529,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12342,West Virginia,1736318.058,-562771.1675,12530,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12343,West Virginia,1732709.437,-572455.2236,12531,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12344,West Virginia,1731447.467,-574611.9402,12532,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12345,West Virginia,1726530.939,-582995.7687,12533,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12346,West Virginia,1722305.098,-591158.8841,12534,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12347,West Virginia,1721774.208,-596371.7821,12535,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12348,West Virginia,1719943.06,-604022.8605,12536,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12349,West Virginia,1718068.277,-608441.0242,12537,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12350,West Virginia,1717937.394,-608749.1416,12538,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12351,West Virginia,1725180.746,-613851.9678,12539,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12352,West Virginia,1725278.565,-613920.8012,12540,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12353,West Virginia,1721163.134,-619255.6327,12541,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12354,West Virginia,1721567.708,-624784.9547,12542,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12355,West Virginia,1714120.387,-635110.3687,12543,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12356,West Virginia,1709439.555,-640391.3526,12544,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12357,West Virginia,1708964.225,-640174.7829,12545,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12358,West Virginia,1701433.668,-636738.4189,12546,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12359,West Virginia,1692600.533,-645786.9565,12547,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12360,West Virginia,1684591.379,-652486.7133,12548,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12361,West Virginia,1677679.93,-648155.4039,12549,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12362,West Virginia,1675965.014,-648929.0868,12550,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12363,West Virginia,1675900.262,-648958.2885,12551,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12364,West Virginia,1675326.172,-649217.1548,12552,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12365,West Virginia,1674621.92,-653509.345,12553,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12366,West Virginia,1679871.615,-657904.9327,12554,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12367,West Virginia,1673358.65,-662720.6435,12555,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12368,West Virginia,1668197.833,-664536.6571,12556,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12369,West Virginia,1666926.506,-664983.3229,12557,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12370,West Virginia,1657405.764,-669609.0884,12558,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12371,West Virginia,1648745.063,-676605.792,12559,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12372,West Virginia,1634606.339,-668081.2931,12560,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12373,West Virginia,1630475.116,-676653.4012,12561,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12374,West Virginia,1626155.98,-679970.4552,12562,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12375,West Virginia,1622511.813,-683906.4117,12563,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12376,West Virginia,1620518.433,-686272.8737,12564,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12377,West Virginia,1610451.323,-689019.41,12565,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12378,West Virginia,1604413.435,-686139.4271,12566,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12379,West Virginia,1603919.411,-685903.4956,12567,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12380,West Virginia,1600548.738,-682962.8924,12568,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12381,West Virginia,1593842.473,-683270.6295,12569,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12382,West Virginia,1588837.912,-679041.6046,12570,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12383,West Virginia,1584330.782,-673499.7853,12571,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12384,West Virginia,1583360.688,-670207.061,12572,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12385,West Virginia,1578476.923,-667357.4293,12573,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12386,West Virginia,1581715.027,-660056.32,12574,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12387,West Virginia,1578048.84,-657915.688,12575,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12388,West Virginia,1569649.582,-658999.4941,12576,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12389,West Virginia,1561911.817,-654912.6743,12577,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12390,West Virginia,1553385.219,-650161.0107,12578,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12391,West Virginia,1546657.877,-647847.28,12579,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12392,West Virginia,1543246.145,-641762.9902,12580,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12393,West Virginia,1542318.334,-640107.4758,12581,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12394,West Virginia,1537806.239,-636574.0989,12582,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12395,West Virginia,1534467.02,-632581.773,12583,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12396,West Virginia,1532097.933,-629747.0074,12584,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12397,West Virginia,1525238.835,-626133.9942,12585,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12398,West Virginia,1525465.563,-623622.4896,12586,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12399,West Virginia,1525866.299,-619167.0374,12587,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12400,West Virginia,1516786.545,-611280.5022,12588,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12401,West Virginia,1508684.066,-604824.5693,12589,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12402,West Virginia,1509580.749,-597085.6597,12590,FALSE,1,54.1,54,WV,WV, WV,57.5,west virginia
12403,Wisconsin,552086.7877,95958.19893,12591,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12404,Wisconsin,552702.1879,103945.2941,12592,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12405,Wisconsin,554797.3648,105724.2318,12593,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12406,Wisconsin,555862.9758,106629.6901,12594,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12407,Wisconsin,559153.0337,112887.5598,12595,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12408,Wisconsin,560012.6358,118030.3364,12596,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12409,Wisconsin,562478.0003,123669.2461,12597,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12410,Wisconsin,567069.7506,128628.8814,12598,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12411,Wisconsin,572659.1373,131580.1012,12599,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12412,Wisconsin,575094.9199,134473.7297,12600,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12413,Wisconsin,580670.715,135310.6227,12601,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12414,Wisconsin,582141.3094,138724.4882,12602,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12415,Wisconsin,586333.1478,141053.1269,12603,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12416,Wisconsin,589516.2647,140924.5138,12604,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12417,Wisconsin,590166.2611,145063.9454,12605,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12418,Wisconsin,593320.2433,147851.5678,12606,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12419,Wisconsin,592446.5659,157043.2745,12607,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12420,Wisconsin,591532.0429,166653.4262,12608,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12421,Wisconsin,589735.8611,185846.8546,12609,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12422,Wisconsin,588921.5722,194531.994,12610,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12423,Wisconsin,587126.8238,213107.9027,12611,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12424,Wisconsin,593688.828,213910.9984,12612,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12425,Wisconsin,595054.2678,217455.3978,12613,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12426,Wisconsin,597667.991,221777.6365,12614,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12427,Wisconsin,600900.5997,222414.7456,12615,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12428,Wisconsin,604912.2958,220135.3308,12616,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12429,Wisconsin,607650.1238,219955.1165,12617,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12430,Wisconsin,611966.6272,217710.1033,12618,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12431,Wisconsin,617559.5656,219133.1036,12619,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12432,Wisconsin,622633.1062,219645.8927,12620,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12433,Wisconsin,635336.2377,225946.1404,12621,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12434,Wisconsin,640458.0054,229031.005,12622,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12435,Wisconsin,642194.5383,229212.8748,12623,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12436,Wisconsin,645241.1054,229533.1654,12624,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12437,Wisconsin,652363.6313,233898.243,12625,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12438,Wisconsin,656115.5716,235254.1608,12626,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12439,Wisconsin,659241.5948,238806.1755,12627,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12440,Wisconsin,663507.1069,240398.5324,12628,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12441,Wisconsin,666540.0058,244084.8479,12629,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12442,Wisconsin,670137.3271,242010.0147,12630,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12443,Wisconsin,672625.4324,245114.3985,12631,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12444,Wisconsin,675760.0574,246523.7055,12632,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12445,Wisconsin,679448.5431,249579.0806,12633,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12446,Wisconsin,682924.7871,252497.4734,12634,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12447,Wisconsin,681848.5085,258726.7809,12635,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12448,Wisconsin,686509.1858,261453.1935,12636,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12449,Wisconsin,692378.0984,257715.2688,12637,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12450,Wisconsin,696190.8489,255483.4211,12638,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12451,Wisconsin,701360.8899,251094.2056,12639,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12452,Wisconsin,698237.4318,242760.9803,12640,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12453,Wisconsin,694287.0146,235860.3647,12641,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12454,Wisconsin,693119.5463,232849.1514,12642,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12455,Wisconsin,695764.1323,228625.9837,12643,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12456,Wisconsin,691563.6083,223531.8285,12644,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12457,Wisconsin,690762.4337,218832.8459,12645,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12458,Wisconsin,689331.5382,215892.0451,12646,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12459,Wisconsin,691701.4324,215598.6426,12647,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12460,Wisconsin,693798.9715,215339.7503,12648,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12461,Wisconsin,698627.4603,219592.5919,12649,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12462,Wisconsin,701108.3824,220872.7994,12650,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12463,Wisconsin,703823.0689,223579.5692,12651,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12464,Wisconsin,704591.4601,228823.3537,12652,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12465,Wisconsin,710801.5444,224283.3305,12653,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12466,Wisconsin,718995.6245,218469.0975,12654,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12467,Wisconsin,720264.5226,218769.872,12655,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12468,Wisconsin,723452.443,219526.8118,12656,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12469,Wisconsin,729003.3251,217034.5842,12657,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12470,Wisconsin,730416.4094,217720.1981,12658,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12471,Wisconsin,733194.3185,214415.7374,12659,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12472,Wisconsin,737124.7426,217090.8717,12660,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12473,Wisconsin,741091.7616,213708.8423,12661,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12474,Wisconsin,746721.1927,212275.3035,12662,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12475,Wisconsin,752107.4994,204018.9913,12663,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12476,Wisconsin,756127.0267,195128.0077,12664,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12477,Wisconsin,771196.4572,192862.7078,12665,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12478,Wisconsin,794115.7879,189491.458,12666,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12479,Wisconsin,837305.9244,183406.5534,12667,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12480,Wisconsin,845595.651,179823.3865,12668,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12481,Wisconsin,850425.4098,177742.6427,12669,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12482,Wisconsin,860419.4941,173453.0557,12670,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12483,Wisconsin,865818.9611,174853.7334,12671,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12484,Wisconsin,870349.3613,174048.7918,12672,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12485,Wisconsin,870676.6722,173990.7735,12673,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12486,Wisconsin,872688.4854,171546.1589,12674,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12487,Wisconsin,876077.6807,172179.6103,12675,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12488,Wisconsin,877154.8202,175092.6608,12676,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12489,Wisconsin,882187.2937,176454.903,12677,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12490,Wisconsin,891752.9421,173204.4419,12678,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12491,Wisconsin,893823.8574,174853.671,12679,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12492,Wisconsin,899735.2429,172079.9747,12680,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12493,Wisconsin,904498.1924,173187.1212,12681,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12494,Wisconsin,909967.1008,172206.6273,12682,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12495,Wisconsin,915031.6797,170220.3206,12683,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12496,Wisconsin,915156.8248,170171.3064,12684,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12497,Wisconsin,919086.1748,165502.6415,12685,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12498,Wisconsin,915304.1742,158862.9624,12686,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12499,Wisconsin,917939.2477,156679.0235,12687,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12500,Wisconsin,921877.5511,155704.5882,12688,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12501,Wisconsin,922567.5187,155534.1605,12689,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12502,Wisconsin,926379.1442,157559.2055,12690,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12503,Wisconsin,929112.1111,154428.7423,12691,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12504,Wisconsin,935932.3668,154426.0861,12692,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12505,Wisconsin,940048.9905,151433.2229,12693,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12506,Wisconsin,942513.2456,149644.0938,12694,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12507,Wisconsin,944855.8084,146660.9488,12695,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12508,Wisconsin,941859.8229,143865.3857,12696,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12509,Wisconsin,946203.9199,139565.25,12697,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12510,Wisconsin,946044.3617,135671.7424,12698,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12511,Wisconsin,945591.9334,129936.4457,12699,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12512,Wisconsin,946337.7181,124236.9266,12700,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12513,Wisconsin,943620.6231,120556.0665,12701,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12514,Wisconsin,943751.617,114815.8354,12702,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12515,Wisconsin,943908.5703,110318.6068,12703,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12516,Wisconsin,948753.8018,111122.7049,12704,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12517,Wisconsin,952545.1515,111863.9489,12705,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12518,Wisconsin,955459.0496,115559.6021,12706,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12519,Wisconsin,959518.5813,114484.6698,12707,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12520,Wisconsin,959631.9515,108590.4244,12708,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12521,Wisconsin,957438.623,100226.3613,12709,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12522,Wisconsin,955909.7814,94556.86419,12710,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12523,Wisconsin,960306.0955,89982.78322,12711,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12524,Wisconsin,964676.0638,85674.5651,12712,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12525,Wisconsin,969349.0338,85145.03389,12713,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12526,Wisconsin,967450.1388,79196.35529,12714,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12527,Wisconsin,968255.0343,71614.69625,12715,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12528,Wisconsin,963168.1542,70533.46119,12716,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12529,Wisconsin,958231.9259,68481.44663,12717,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12530,Wisconsin,954472.5374,66922.12891,12718,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12531,Wisconsin,952604.1544,63293.05256,12719,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12532,Wisconsin,953835.9324,57799.48992,12720,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12533,Wisconsin,952837.1397,55819.07849,12721,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12534,Wisconsin,949612.029,50927.6057,12722,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12535,Wisconsin,947768.3722,43586.19885,12723,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12536,Wisconsin,945083.1322,39137.09526,12724,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
12537,Wisconsin,944682.4789,34282.05311,12725,FALSE,1,55.1,55,WI,WI, WI,19,wisconsin
